day_hr,num_trades,total_usd,total_fees_usd,num_new_positions,liq_usd_added,liq_usd_net
2023-02-23 09:00:00.000 UTC,2319,5.676572933355775e+07,58048.27982706543,38,7.856773487246764e+07,60331.56729142586
2023-02-10 03:00:00.000 UTC,2254,2.033772115307624e+07,35748.9456919108,36,1.1921626535188644e+08,1.0368157434694137e+06
2023-02-08 13:00:00.000 UTC,3061,4.985887795009457e+07,65592.04395694357,33,1.106828350855685e+08,-1.6671707915644713e+06
2023-02-02 18:00:00.000 UTC,2931,1.1330710687162909e+08,123413.99104409569,41,1.2408831033424555e+08,-3.5351908627997497e+06
2023-01-23 11:00:00.000 UTC,1776,3.9667701479194425e+07,30462.540606148308,54,1.146494839715072e+08,680918.2986454498
2022-12-23 20:00:00.000 UTC,1534,2.2375535328262486e+07,12147.93506443989,34,1.0564777803444237e+08,-81526.47519017295
2022-11-23 21:00:00.000 UTC,1624,2.557020376518285e+07,23323.999197257635,58,1.7804485849324986e+08,244982.9703752353
2022-10-12 11:00:00.000 UTC,1244,9.024047285024887e+06,14982.305829444806,19,5.646221546074386e+07,175147.8052384954
2022-10-03 18:00:00.000 UTC,1821,3.3546376101595335e+07,47218.04810493298,25,8.137423496799318e+07,-140660.32785961076
2022-07-29 01:00:00.000 UTC,2070,3.4388769013733946e+07,48149.967827720844,30,7.56119927645614e+07,2.8265041755814967e+06
2022-07-10 01:00:00.000 UTC,1236,2.2715511333704278e+07,29286.91527045592,19,4.642631230788613e+07,380096.24096633785
2022-06-22 15:00:00.000 UTC,1670,5.406148073897162e+07,74334.03968534604,21,1.5664769230371732e+07,4.201525343922878e+06
2022-06-15 22:00:00.000 UTC,2644,1.507402428097913e+08,190638.84352396926,36,1.3633961713077577e+07,1.0687459502518156e+06
2022-04-17 21:00:00.000 UTC,833,2.0783068702241383e+07,24165.27901683125,6,1.0954369686685847e+06,-81069.89201995093
2022-04-16 02:00:00.000 UTC,1023,1.5020641703857398e+07,22865.820334745495,16,3.0603749118092544e+06,-1.055250653152829e+06
2022-02-23 11:00:00.000 UTC,1522,5.821756439967346e+07,64334.79869637211,8,2.3753880611581195e+07,3.8194579485911275e+06
2022-01-25 03:00:00.000 UTC,1068,3.764590194337832e+07,50216.61433981548,8,914219.1099040704,-1.1820724008619104e+07
2022-01-20 20:00:00.000 UTC,1592,7.108791883573465e+07,127737.59294331347,12,1.769294480322032e+06,119574.89778483227
2021-12-31 00:00:00.000 UTC,1380,6.2326426385571264e+07,133191.8539864227,13,4.701382834652672e+06,-677549.6697782486
2021-12-18 00:00:00.000 UTC,916,1.2587188006913279e+08,153557.34762924106,3,349531.49985479086,-7.993520753715158e+07
2021-11-15 12:00:00.000 UTC,2173,8.093777898318543e+07,147694.8313937688,10,2.918872028781708e+07,-2.20079284654875e+06
2021-11-03 18:00:00.000 UTC,2305,1.8643483412090153e+08,341755.45879512466,22,6.364724090219845e+06,-2.5061638364084526e+06
2021-10-18 10:00:00.000 UTC,1786,6.136732293189596e+07,104510.8227893254,25,634030.7496640824,494803.17612179974
2021-10-04 23:00:00.000 UTC,1219,4.994509728310878e+07,105470.27405563973,15,1.752232407973887e+06,641825.1619012465
2021-09-03 10:00:00.000 UTC,1294,7.371489154019985e+07,241514.8327239167,16,1.366974809540663e+08,3.2951018006296474e+06
2021-08-23 21:00:00.000 UTC,1474,3.199705890821039e+07,56134.12085820774,15,5.109792726374621e+07,-504633.66652396804
2021-08-22 04:00:00.000 UTC,2019,2.3301288423541803e+07,71545.60135503908,26,3.400742372920212e+07,241884.96283655643
2021-08-20 00:00:00.000 UTC,2611,1.2904374708455849e+08,215161.08579495625,36,3.9926258091736203e+06,-1.240472523703977e+07
2021-07-28 15:00:00.000 UTC,2247,2.4089324830903403e+07,64610.779579946684,27,2.510568124740081e+07,2.0686709214186156e+06
2021-07-17 00:00:00.000 UTC,2372,5.070900178015307e+07,99674.54945454976,37,8.37626409691101e+07,-939291.2984654407
2021-06-27 21:00:00.000 UTC,2064,3.2054684251154453e+07,65312.63755856511,37,1.7296133727478333e+07,-69088.00680470174
2021-06-21 08:00:00.000 UTC,1896,6.457830740582064e+07,134995.7585296508,28,1.8332052741634678e+07,-1.437169117634844e+06
2021-06-19 04:00:00.000 UTC,1782,4.361455816938051e+07,86808.80245925262,43,3.8528908788672783e+06,-1.5973353898856e+06
2021-05-09 10:00:00.000 UTC,1960,1.8965485721817557e+07,92745.56454157096,26,1.8425940983223862e+06,-401654.73107703467
2023-07-19 18:00:00.000 UTC,1930,2.005959521594477e+07,30195.61319267104,9,7.37155177604014e+06,7.310832589460401e+06
2023-06-04 10:00:00.000 UTC,1823,8.605742775889676e+06,17136.709352431222,18,4.4356582548482046e+07,-240462.9166451175
2023-06-01 08:00:00.000 UTC,2182,1.1735852093284827e+07,22925.634475209226,12,2.5681218632199742e+07,-38148.0976425048
2023-04-28 05:00:00.000 UTC,1127,1.645003541227983e+07,24398.326109753867,22,2.3977066191602353e+07,1.6764082839219533e+06
2023-03-20 00:00:00.000 UTC,3180,6.97747681673888e+07,84864.68590990602,45,3.155099107590587e+08,344300.91925554123
2023-03-18 10:00:00.000 UTC,2214,3.1738993789795443e+07,28977.490076061644,58,1.2071105029583097e+08,767059.5641587779
2023-02-27 10:00:00.000 UTC,1954,2.6449773949087366e+07,25812.834795622028,34,7.88875777939097e+07,-1.5130724172963568e+06
2023-02-21 19:00:00.000 UTC,2012,3.4367955790251836e+07,37334.458726279256,36,4.817965144142999e+07,1.0392307198564888e+06
2023-02-19 16:00:00.000 UTC,4035,9.815520330401677e+07,152487.87596502472,56,1.7679622905238745e+08,1.7961416438468865e+06
2023-01-30 04:00:00.000 UTC,1708,2.1331683996964302e+07,14601.498922457717,25,1.8932506855550718e+07,-22067.5051405296
2023-01-26 22:00:00.000 UTC,1301,2.518305977311433e+07,27483.100093949794,21,6.620861059152504e+07,-139291.34545749583
2023-01-02 18:00:00.000 UTC,1274,1.61457495009548e+07,17074.218459324504,26,8.892470088384147e+07,136123.27871763712
2022-12-03 02:00:00.000 UTC,1175,8.97881836947289e+06,13092.461002098426,44,9.213676493527564e+07,100673.30605986602
2022-11-06 02:00:00.000 UTC,1570,1.6912868677637152e+07,23634.256658286547,26,3.2188110409416124e+07,1.6714167885100492e+06
2022-11-02 17:00:00.000 UTC,2454,5.735352846746931e+07,65379.853484049876,41,1.3452326164761057e+08,-4.586620267383084e+06
2022-10-08 18:00:00.000 UTC,638,7.698988501325399e+06,10476.455078282945,7,1.3800457253918817e+07,-120022.14595524767
2022-09-16 02:00:00.000 UTC,2207,4.2380199441000745e+07,39963.13421162492,52,3.203913655969732e+07,2.1338389018767155e+06
2022-09-11 01:00:00.000 UTC,1641,3.0881562497243546e+07,38227.24211715925,48,7.541569784138578e+07,-6.273115134561268e+06
2022-09-01 16:00:00.000 UTC,1935,4.481894994628549e+07,52447.46377202179,24,1.911983795605798e+06,1.2681127692512705e+06
2022-08-29 20:00:00.000 UTC,2241,4.131959159076358e+07,55904.25821881021,24,2.9251268848912124e+07,754451.0277234222
2022-08-01 12:00:00.000 UTC,1642,5.637367754689074e+07,51471.11568797351,29,1.2099255733494075e+08,-160363.02816756177
2022-07-19 11:00:00.000 UTC,1312,5.47024484855115e+07,65184.889985525486,16,4.7659743446404245e+06,-790445.4229020093
2022-06-20 14:00:00.000 UTC,1666,5.02599880250517e+07,71067.43675113788,24,1.4528571827043364e+07,-127696.77756649518
2022-06-03 18:00:00.000 UTC,1044,2.6617521887349416e+07,28459.187639702104,12,2.1015934216460898e+06,-698237.4049078111
2022-05-12 11:00:00.000 UTC,2290,2.0838741181444785e+08,230965.74405429515,29,1.2808874888336794e+07,-3358.4396546569187
2022-05-08 19:00:00.000 UTC,1336,3.800598622873747e+07,40733.28828365005,43,1.379211836402012e+08,839316.3160615258
2022-05-02 23:00:00.000 UTC,1103,4.456145397677004e+07,59172.75325201241,14,4.761592878608864e+06,4.1674643694145833e+06
2022-03-11 13:00:00.000 UTC,1608,7.083147463732655e+07,89754.91448209561,20,1.7195625944261637e+06,808208.1705331854
2022-03-05 07:00:00.000 UTC,1272,3.390497500879928e+07,39274.96734115985,25,1.189771978601477e+07,4.30728357079373e+06
2022-02-10 16:00:00.000 UTC,1226,9.926710006367423e+07,154377.9526634097,8,2.2544738232679577e+06,410730.7994643577
2022-01-19 12:00:00.000 UTC,1479,7.054821367193905e+07,107130.97269704226,9,745350.864631996,397476.6119336798
2021-12-25 09:00:00.000 UTC,3375,3.583688936324246e+07,148285.75461079876,11,554258.634506113,480269.1926012897
2021-11-23 09:00:00.000 UTC,2092,2.1116289889952943e+08,255992.3762552191,7,6.894256430103213e+06,3.010087148274485e+06
2021-11-20 06:00:00.000 UTC,2088,8.344855248907372e+07,200650.2560811901,15,6.027890926083204e+06,-5.396613480141439e+06
2021-11-02 03:00:00.000 UTC,1787,4.95571838065047e+07,90763.00749755457,17,1.8058503856601208e+06,38170.04386579468
2021-09-22 04:00:00.000 UTC,1597,4.8604241036157355e+07,79290.3670424911,22,2.9373250796073284e+07,-1.7897370170769896e+06
2021-09-11 15:00:00.000 UTC,1365,3.370594736933217e+07,66453.07031605611,15,393687.6525145841,-613614.9338191584
2021-09-02 02:00:00.000 UTC,1805,7.228543038741499e+07,123137.53149047664,28,1.1025520248377404e+08,67629.37701993022
2021-08-20 16:00:00.000 UTC,2349,7.373167796350522e+07,133910.49625580377,30,2.0439685653646425e+06,927709.7380725064
2021-08-18 03:00:00.000 UTC,2251,5.5227566189467296e+07,119133.7735472339,34,2.42023604739862e+06,1.320829710150013e+06
2021-07-15 16:00:00.000 UTC,2315,5.080510867977839e+07,111218.90978830482,20,1.118750905209404e+06,-65558.73195365259
2021-06-08 21:00:00.000 UTC,1997,4.6385139960459426e+07,111352.10045012998,39,1.4505961542032629e+06,249321.67907747766
2023-07-08 10:00:00.000 UTC,2098,7.009251035571054e+06,18262.698419530196,11,893991.2195240398,20902.383801757733
2023-06-23 13:00:00.000 UTC,2007,4.152010329859505e+07,40897.20729965126,15,1.123784106341626e+06,147666.1787322351
2023-06-12 23:00:00.000 UTC,1423,6.371517408296489e+06,10848.02702101389,13,36458.88316518161,-201450.50908313823
2023-06-12 01:00:00.000 UTC,1864,1.5288337357508482e+07,21319.465283322512,6,83043.51687801958,-585333.1584728084
2023-06-07 23:00:00.000 UTC,2341,1.7178288994372185e+07,29544.78443789901,12,4.56559750917826e+07,1.1405789339681708e+06
2023-05-11 08:00:00.000 UTC,3976,7.149340270335406e+07,107527.83810839715,26,1.3436513132644117e+08,-798035.0286712976
2023-04-06 20:00:00.000 UTC,2140,7.563747745633334e+07,76387.94688134258,15,8.877450739195922e+06,43507.282552098965
2023-03-16 00:00:00.000 UTC,2817,7.384999491511872e+07,71718.59066404849,50,2.6088214646612826e+08,-319662.3949150075
2023-02-27 22:00:00.000 UTC,1736,2.3504962796986695e+07,36644.87860985822,41,1.5768548587131104e+08,2.6577598826193414e+06
2022-11-14 17:00:00.000 UTC,2198,4.830665033554061e+07,41366.996680858705,43,1.1905070780735011e+08,-4.2653343950385135e+06
2022-08-28 19:00:00.000 UTC,1482,1.8545863622103132e+07,27395.527505346105,10,76100.36841978678,-313786.72721722414
2022-07-17 18:00:00.000 UTC,1250,5.791837788441543e+07,62317.34651081839,14,1.3615224223001574e+06,1.166671280377032e+06
2022-07-15 01:00:00.000 UTC,1065,3.4532737771034375e+07,63628.629923095614,15,520111.7064651108,-1.276939751601144e+06
2022-07-14 14:00:00.000 UTC,1446,6.412927328458108e+07,65765.90462736235,11,7.209820718418092e+07,-650048.2381711785
2022-07-14 05:00:00.000 UTC,1098,3.8342995808019474e+07,27521.586611017883,31,1.4817476786200974e+07,4.283942124018614e+06
2022-07-06 10:00:00.000 UTC,1262,3.121261780400793e+07,39195.588009805535,18,3.008838811211741e+07,127912.90789627041
2022-06-14 21:00:00.000 UTC,2433,6.0398716301810704e+07,74490.26741955837,37,1.1124231406788462e+08,965456.247246424
2022-05-06 10:00:00.000 UTC,1095,6.707509452360072e+07,76112.59818390827,40,9.503125146752175e+06,7.362510198572726e+06
2022-04-29 01:00:00.000 UTC,3350,1.027561660787085e+08,260518.04952659464,22,6.567502098490155e+07,142738.89232248874
2022-04-21 14:00:00.000 UTC,1622,4.2820317374138996e+07,76435.32690671437,20,3.0888305533592775e+06,1.9438916289964146e+06
2022-04-07 09:00:00.000 UTC,1261,4.7251365550358534e+07,63886.74285079556,18,2.0780025832551925e+06,-1.5194088366809827e+06
2022-03-22 04:00:00.000 UTC,2256,1.1869605007432295e+08,157810.30459444047,26,3.397303667825855e+06,-467577.4487659829
2022-03-15 18:00:00.000 UTC,1612,6.162060871808571e+07,77328.16289791658,3,2.021550933451391e+07,-653688.2081912224
2022-03-07 17:00:00.000 UTC,1363,6.687447010448547e+07,71732.3327011526,18,4.988205277875505e+07,-3.6621438987579057e+06
2022-01-21 16:00:00.000 UTC,1975,1.33345328930742e+08,169077.93991420354,11,1.5265534403000148e+06,-907656.1590858665
2021-12-08 23:00:00.000 UTC,1820,8.776498907762414e+07,196446.53584843696,6,2.7144153916678387e+06,-279641.95996010624
2021-11-28 22:00:00.000 UTC,1750,1.5555691537985694e+08,248228.87027093628,4,416241.40371619724,-820997.3611322865
2021-11-27 07:00:00.000 UTC,2605,6.087558421730482e+07,236246.4508558421,21,5.12495082004501e+06,3.915628540172167e+06
2021-10-20 00:00:00.000 UTC,1763,5.4898446485629655e+07,120459.26252524107,21,665595.2725098232,-1.2567911464039623e+06
2021-10-09 17:00:00.000 UTC,1524,2.5044390399982877e+07,66066.17356256543,9,2.2483309909601985e+06,-2.5386258786035804e+06
2021-09-29 16:00:00.000 UTC,918,3.962388945696224e+07,82641.20169592813,5,1.168074791365503e+06,-503125.8212052965
2021-09-20 20:00:00.000 UTC,1886,6.517410879362237e+07,135885.60376452742,20,1.605705523927971e+08,-511.59454765900773
2021-09-20 13:00:00.000 UTC,3198,1.4269090489720833e+08,229482.13040825631,31,9.628119141420285e+07,1.6826770129880076e+06
2021-08-29 17:00:00.000 UTC,1195,2.5351401795214653e+07,57466.972297799286,6,615237.3398234429,-2.491045094480651e+06
2021-08-06 08:00:00.000 UTC,1573,2.400056963208869e+07,44365.69339527382,26,1.2584947503646905e+07,2.8113054509999575e+06
2021-06-05 10:00:00.000 UTC,1508,3.810112764642479e+07,105874.01721601105,55,1.895807607289914e+07,1.4128323133423168e+07
2021-06-04 02:00:00.000 UTC,1917,7.116535172774997e+07,244369.94624367365,47,5.172513861622318e+06,-686756.1544445327
2021-05-17 16:00:00.000 UTC,1545,7.291898528632367e+07,194555.36975761774,29,1.123906624884018e+07,2.0117442185112003e+06
2021-05-17 04:00:00.000 UTC,1249,1.02169816206669e+08,274880.6302313254,12,6.870015712300138e+06,-4.821970295815943e+06
2023-07-08 03:00:00.000 UTC,1922,9.077508440072915e+06,20278.465590820695,10,995529.2374281934,466914.3596320915
2023-06-16 16:00:00.000 UTC,1942,4.5011644608835794e+07,32910.384645963975,10,428820.07980587846,10326.43925315555
2023-05-12 03:00:00.000 UTC,2929,4.296791331956505e+07,60194.10639006411,20,2.5436188841482114e+07,-1.2485057149303576e+07
2023-04-19 05:00:00.000 UTC,3246,2.918866688478951e+07,71381.38931182525,22,7.872805116187046e+06,-2.243760244504027e+06
2023-04-18 16:00:00.000 UTC,2735,2.205233981775887e+07,47906.55414940841,9,1.3524098261143789e+07,78480.49512489924
2023-02-27 01:00:00.000 UTC,1631,2.0923056694206692e+07,23172.130406702472,28,7.271819669373749e+07,141559.26329496302
2023-02-17 00:00:00.000 UTC,3570,9.74576928324345e+07,136130.2953740563,88,3.163827709170146e+08,-415499.76672123873
2023-02-04 15:00:00.000 UTC,2929,3.639540035251188e+07,51357.87322927042,17,3.370569625858643e+07,-126400.79823956492
2023-01-25 23:00:00.000 UTC,2998,2.1446094881258222e+08,216137.417158008,54,2.3635567649289632e+08,1.173061768670173e+07
2022-12-26 09:00:00.000 UTC,964,4.128550441822177e+06,6144.153230069556,26,4.9859277313177034e+07,-6927.736095411165
2022-12-14 12:00:00.000 UTC,1687,2.1109444517304756e+07,21737.477999423143,49,1.9730257322264636e+08,862573.1845728102
2022-12-13 23:00:00.000 UTC,1325,2.3098498019459955e+07,14293.906740825872,47,1.3619935282881606e+08,229344.854149053
2022-11-15 14:00:00.000 UTC,3010,7.683888768116377e+07,71993.89109960086,64,1.5938646352180898e+08,1.13429532731138e+06
2022-10-14 14:00:00.000 UTC,2286,7.660318946933745e+07,84733.66340686823,53,1.3377482638491544e+08,583956.7195081128
2022-09-22 06:00:00.000 UTC,1857,2.845215756132998e+07,40489.79948679996,48,4.087245093978486e+07,2.4643902646942567e+06
2022-08-29 14:00:00.000 UTC,3610,1.1776009999064721e+08,157254.36648578462,42,3.825552243636861e+07,269091.2656224478
2022-08-27 11:00:00.000 UTC,1729,2.191184223803217e+07,30058.75095044068,63,6.760690408141698e+07,-599358.0437526812
2022-08-16 08:00:00.000 UTC,1604,1.5556832325750105e+07,19072.995736644894,58,3.4449494827027634e+07,1.4567391084781014e+06
2022-08-05 06:00:00.000 UTC,1774,3.4249764367684685e+07,52226.713779137484,33,3.057020210999651e+07,-771914.0000990172
2022-08-01 06:00:00.000 UTC,1820,2.7864015540579163e+07,35117.10269930232,35,1.0172277338843498e+08,1200.7368428769246
2022-07-19 00:00:00.000 UTC,3736,1.806993251586165e+08,256734.70082786877,35,6.948565825808819e+07,-378575.3961183347
2022-06-19 14:00:00.000 UTC,1697,3.404682842659254e+07,39652.14722761908,35,4.963788146764668e+07,-1.1071582459301618e+06
2022-06-12 05:00:00.000 UTC,3014,9.823978117150573e+07,118463.64284116798,42,1.1147547109958759e+08,1.1042356848562533e+07
2022-05-27 03:00:00.000 UTC,1309,1.4732201839085886e+08,97182.30860418182,22,5.7043198017008446e+07,-2.171350510464885e+06
2022-04-06 05:00:00.000 UTC,1076,5.003105500660023e+07,68472.23156170304,24,1.6324994492682474e+07,1.2982984051380625e+07
2022-03-31 14:00:00.000 UTC,2765,2.0329959284437317e+08,341225.3941005195,12,1.1452637293322352e+06,-555464.9390908368
2022-03-25 23:00:00.000 UTC,1348,5.343389013597052e+07,75182.5457438565,3,342360.61576990236,-92926.40859849102
2022-03-23 00:00:00.000 UTC,1709,4.100430124560947e+07,83196.85131683605,11,590630.8997247273,65623.14529206912
2022-03-20 20:00:00.000 UTC,1805,7.891103652061066e+07,143513.58131021325,19,3.03155269543986e+07,1.1177740525442353e+06
2022-02-06 07:00:00.000 UTC,1499,4.323461020817748e+07,79567.80446631013,24,3.446943466126066e+07,1.5407071035056585e+06
2022-01-28 11:00:00.000 UTC,1013,8.530801312299703e+07,72620.02849604988,16,6.558288997195244e+07,3.237798770453637e+07
2022-01-11 15:00:00.000 UTC,1721,9.513432154528481e+07,197012.77478325914,6,215293.97390305228,-3.1941081964828805e+06
2022-01-10 07:00:00.000 UTC,945,3.3724318020478435e+07,59025.44025661048,11,2.0285474737683549e+06,-315615.1455225098
2021-11-30 20:00:00.000 UTC,1567,1.1506269807357265e+08,196014.92703372287,10,450159.91864318965,-559130.9628293181
2021-11-24 17:00:00.000 UTC,2599,8.61889695832221e+07,203910.37788025118,13,8.188939491457524e+06,4.0993665327373715e+06
2021-11-05 02:00:00.000 UTC,1698,4.633517185347922e+07,107247.78846688679,18,9.65823789789922e+06,1.0844112685556787e+06
2021-09-28 01:00:00.000 UTC,1082,5.132264293051112e+07,88768.18818761736,13,1.294880074192625e+06,-95176.40814266994
2021-09-05 07:00:00.000 UTC,1150,2.8346204138207883e+07,70380.36731806876,14,1.2705294365060916e+06,-327914.62779317115
2021-07-18 02:00:00.000 UTC,1885,2.3071747219077934e+07,49167.9174260147,19,4.0724254684863344e+07,487346.8070502858
2021-07-06 10:00:00.000 UTC,1561,3.822358425863939e+07,72657.94874538165,6,2.5715985671058856e+06,-1.836557836262364e+06
2021-06-06 18:00:00.000 UTC,1312,1.0127954149401253e+07,25960.544565601987,56,2.0348368020715467e+06,-151738.93422632865
2021-05-31 04:00:00.000 UTC,954,2.987432535026885e+07,81383.85211257647,68,3.592042314899887e+07,2.546240783890466e+07
2021-05-27 11:00:00.000 UTC,1363,4.154309733874615e+07,113490.82348611052,44,1.0705542672467364e+07,6.606976412223544e+06
2021-05-16 15:00:00.000 UTC,1245,2.980526073903418e+07,103711.17376461896,17,9.396903924575722e+06,7.263183068512956e+06
2021-05-07 09:00:00.000 UTC,1265,1.2376371496041121e+07,35902.88167427512,259,1.3454674162147753e+07,9.106257215726444e+06
2023-07-27 09:00:00.000 UTC,1548,1.3573967660016056e+07,23867.359876009912,13,1.974906223885984e+06,1.8567344005762984e+06
2023-07-21 04:00:00.000 UTC,1698,8.271168608262208e+06,21628.049339314988,6,3.3013399146956243e+06,192610.62906028354
2023-07-08 15:00:00.000 UTC,1717,1.81238781949043e+07,19139.375374863903,9,100040.15885861442,-168320.26078097886
